Darija (Arabic),Darija (Arabizi),English
ولكن في الحلقة لي متل فيها بلي لاخر قتلو بفردي و مات بكيت بزاف كلشي بكا عرفت بلي ماغاديش يموت,wlkn f l7l9a li mtl fiha blli l5r qtlo bfrdi w mat bkit bzaf kolchi bka 3rft blli maghadich ymot,"But in the episode where he acted like the other killed him with a gun and he died, I cried a lot, everyone cried, I knew he wouldn’t die."
بقات ماما تتقول لي دوزي دوزي نشوف مرا خرى يمكن ميكونش هو,bqat mama tatgoul liya dozi dozi nchouf mara khra ymkn maykounch howa,"My mom kept telling me, ""Go, go, maybe it's not him."""
بقات ماما تتقول لي دوزي دوزي نشوف مرا خرى يمكن ميكونش هو,bqat mama tatgoul liya dozi dozi nchouf mara 5ra ymkn maykounch howa,"My mom kept telling me, ""Go, go, maybe it's not him."""
عرفتي تلات ديال الحلقات و حنا تنبكيو,3refti 3lat dial l7la9at w 7na tanbkiw,"You know, three episodes and we’ve been crying."
قالو لي بان باباه تيتاجر في المخدرات,galu li ban babah kaytajar f lmokhaddirat,They told me that his father deals in drugs.
قالو لي بان باباه تيتاجر في المخدرات,galu li ban babah kaytajar f lmo5addirat,They told me that his father deals in drugs.
هاديك الحلقة اللولة,hadik l7al9a lloula,That’s the first episode.
لا ولكن هو كتاشف هدشي عد دابة,la walakin howa ktachaf hadchi 3ad daba,"No, but he just discovered this now."
لا غدي نقول ليك وقتاش الأمر فاش مات قهوه صبح هو رئييس العصابة,la ghadi ngoul lik wqtash l2amr fsh mat qahwa sb7 howa ra2is l3isaba,I will tell you when the matter happened: Qahwa Sobh became the gang leader.
لا غدي نقول ليك وقتاش الأمر فاش مات قهوه صبح هو رئييس العصابة,la ghadi ngoul lik wqtach l2amr fch mat qahwa sb7 howa ra2is l3isaba,I will tell you when the matter happened: Qahwa Sobh became the gang leader.
جاء من الطليان كان تيقرة في ميريكان من بعد مشا لي ميريكان و من تما ج لي تركيا,ja mn ettalyan kan tay9ra f mirikan mn b3d msha l mirikan w mn tma ja l turkia,"He came from Italy, trusted in America, then went to America, and from there came to Turkey."
جاء من الطليان كان تيقرة في ميريكان من بعد مشا لي ميريكان و من تما ج لي تركيا,ja mn ettalyan kan tay9ra f mirikan mn b3d mcha l mirikan w mn tma ja l turkia,"He came from Italy, trusted in America, then went to America, and from there came to Turkey."
فاش جى لي تركيا ولا هو رئيس العصابة,fash ja li turkya wla howa ra2is l3isaba,"When he came to Turkey, wasn't he the gang leader?"
فاش جى لي تركيا ولا هو رئيس العصابة,fach ja li turkya wla howa ra2is l3isaba,"When he came to Turkey, wasn't he the gang leader?"
علاش مات خوه ولات موو كتبيع في لا دروڭ مبغاتش تقول ليه,3lash mat khouh wlat mou katbi3 fi la dro9 mabghatsh tgol lih,"Why did his brother die, and his mother started selling drugs but didn’t want to tell him?"
علاش مات خوه ولات موو كتبيع في لا دروڭ مبغاتش تقول ليه,3lach mat 5ouh wlat mou katbi3 fi la dro9 mabghatch tgol lih,"Why did his brother die, and his mother started selling drugs but didn’t want to tell him?"
عرفتي منطاليتي ديالو متيقبلش المخدرات,3refti mentalité dialo matyqbelch lmkhdarat,You know his mentality doesn't accept drugs.
عرفتي منطاليتي ديالو متيقبلش المخدرات,3refti mentalité dialo matyqbelch lm5darat,You know his mentality doesn't accept drugs.
تلاقا بواحد البنت كانت كتقرا معاه جابها باش تديرو في الإدارة ديل الشركة الخاصة بيه,tla9a bwa7ed lbent kant kat9ra m3ah jabha bach tdiro fi lidara dial sherka lkhasa bih.,He met a girl who used to study with him and brought her to work in his company's administration.
تلاقا بواحد البنت كانت كتقرا معاه جابها باش تديرو في الإدارة ديل الشركة الخاصة بيه,tla9a bwa7ed lbent kant kat9ra m3ah jabha bach tdiro fi lidara dial cherka l5asa bih.,He met a girl who used to study with him and brought her to work in his company's administration.
في ليل قالت ليه أجي نمشيو نشوفو لحانوت,fi lil qalet lih aji nmshiw nshufu l7anout,"At night, she told him, ""Come, let's go see the shop."""
في ليل قالت ليه أجي نمشيو نشوفو لحانوت,fi lil qalet lih aji nmchiw nchufu l7anout,"At night, she told him, ""Come, let's go see the shop."""
قال ليها خلي حتى لي صباح,gal liha khalli 7tta l sbah,He told her to leave it until the morning.
قال ليها خلي حتى لي صباح,gal liha 5alli 7tta l sbah,He told her to leave it until the morning.
قالت ليه أنا تنبغي نخدم بي عقلية أوروبية قالت ليه أنا تبغي إلى جات لخدمة دابا نديرها,"qalet lih ana tanbghi nkhdem b 3qliya oropiya  
qalet lih ana tabghi ila jat lkhadma daba ndiroها","She told him, ""I like to work with a European mindset."" She told him, ""I like to do the work immediately if it comes up."""
قالت ليه أنا تنبغي نخدم بي عقلية أوروبية قالت ليه أنا تبغي إلى جات لخدمة دابا نديرها,qalet lih ana tanbghi n5dem b 3qliya oropiya qalet lih ana tabghi ila jat l5adma daba ndiroها,"She told him, ""I like to work with a European mindset."" She told him, ""I like to do the work immediately if it comes up."""
قالت ليه دابا نمشيو لي لحانوت في ليل,qalet lih daba nmshiw li l7anout f lil,"She told him, ""Now let's go to the shop at night."""
قالت ليه دابا نمشيو لي لحانوت في ليل,qalet lih daba nmchiw li l7anout f lil,"She told him, ""Now let's go to the shop at night."""
فاش مشاو لي لحانوت لقاوهم تيوجدو في لا دروڭ تما تفرشات القصة ديل لا دروڭ,"fash mshao li l7anout l9awhom taywjjdo fi la dro9, tma tfrshat l9issat dial la dro9.","When they went to the shop, they found them preparing drugs; that's when the drug story unfolded."
فاش مشاو لي لحانوت لقاوهم تيوجدو في لا دروڭ تما تفرشات القصة ديل لا دروڭ,"fach mchao li l7anout l9awhom taywjjdo fi la dro9, tma tfrchat l9issat dial la dro9.","When they went to the shop, they found them preparing drugs; that's when the drug story unfolded."
قالت ليه مو شنو منين غادي نعاونو عشر ألف واحد,qalet lih mo shno mnin ghadi n3awnou 3shr alf wa7ed,"His mother told him, ""How are we going to help ten thousand people?"""
قالت ليه مو شنو منين غادي نعاونو عشر ألف واحد,qalet lih mo chno mnin ghadi n3awnou 3chr alf wa7ed,"His mother told him, ""How are we going to help ten thousand people?"""
قال ليها هو لا,qal liha howa la,He told her no.
مسكين بناء مصنع و عطا الأراضي لعاءلتو و عطاهم لكباش يربيوهم,meskine bna masna3 w 3ta l2aradi l3a2ilto w 3tahom lkbash yrebihom.,"Poor guy built a factory, gave the land to his family, and gave them sheep to raise."
مسكين بناء مصنع و عطا الأراضي لعاءلتو و عطاهم لكباش يربيوهم,meskine bna masna3 w 3ta l2aradi l3a2ilto w 3tahom lkbach yrebihom.,"Poor guy built a factory, gave the land to his family, and gave them sheep to raise."
و فلخر مخلاوهش و بززو عليه يتجوج مرات خوه بزبز,w flkher mkhlawhch w bzzzo 3lih ytjwj mrat khouh bzebez,"""In the end, they forced him to marry his brother's wife unwillingly."""
و فلخر مخلاوهش و بززو عليه يتجوج مرات خوه بزبز,w fl5er m5lawhch w bzzzo 3lih ytjwj mrat 5ouh bzebez,"""In the end, they forced him to marry his brother's wife unwillingly."""
في لول كان عادي معاها وحتا هي كانت عاديت ولكن تبدلات,fi ellewl kan 3adi m3aha w7ta hiya kant 3adiya walakin tbdlat.,"At first, he was normal with her, and she was normal too, but she changed."
قرب يكمل ياك,qrib ykml yak,"It's almost finished, right?"
تفرجي في هاد الحلقة راها جديدة,tfarji fi had l7al9a raha jdida,"Watch this episode, it's new."
مرات قهوه كانت زوينة ولكن فاش خرج خوها من الحبس تبدلات,marat qahwa kant zwina walakin fash khrej khoha mn l7bs tbdlat.,"Sometimes she was nice, but when her brother got out of prison, she changed."
مرات قهوه كانت زوينة ولكن فاش خرج خوها من الحبس تبدلات,marat qahwa kant zwina walakin fach 5rej 5oha mn l7bs tbdlat.,"Sometimes she was nice, but when her brother got out of prison, she changed."
هو تروج بياسمسن,huwa trowj biyasmsn,He is selling jasmine.
لا متزوجش بي ياسمسن ول أصلا تزوج بيها باش عائلة باه و باها ميتقاتلوش,la matzawwejsh b yasmine wl aslan tzawwj biha bash 3a2ila bah w baha mayt9atlush,"He didn't marry Yasmin, or he only married her so his family and hers wouldn't fight."
لا متزوجش بي ياسمسن ول أصلا تزوج بيها باش عائلة باه و باها ميتقاتلوش,la matzawwejch b yasmine wl aslan tzawwj biha bach 3a2ila bah w baha mayt9atluch,"He didn't marry Yasmin, or he only married her so his family and hers wouldn't fight."
قال ليها نتجوج بيك حتا تكملي قرايتك و هي تقبل,gal liha ntjewwz bik 7ta tkamli 9raytk w hiya tqbel,"He told her, ""I’ll marry you once you finish your studies,"" and she agreed."
من بعد تزوج بها وقال لهم هادي مرتي كنقريها و حتا واحد ميتدخل فيها,mn b3d tzwwj biha w qal lhom hadi mrti knqriha w 7ta wa7d maytdkhl fiha,"After marrying her, he told them, ""This is my wife, I am teaching her, and no one should interfere with her."""
من بعد تزوج بها وقال لهم هادي مرتي كنقريها و حتا واحد ميتدخل فيها,mn b3d tzwwj biha w qal lhom hadi mrti knqriha w 7ta wa7d maytd5l fiha,"After marrying her, he told them, ""This is my wife, I am teaching her, and no one should interfere with her."""
فاش كملات قرايتها قالت ليه أنا بغيت نخدم,"fach kmlat qraytha, qalat lih ana bghit nkhdm.","When she finished her studies, she told him, ""I want to work."""
فاش كملات قرايتها قالت ليه أنا بغيت نخدم,"fach kmlat qraytha, qalat lih ana bghit n5dm.","When she finished her studies, she told him, ""I want to work."""
قال ليهم مراتي خدامة و حتا واحد مكيتدخل و عندهم المرا مكتقراش و مكتخدمش,qal lihom mrati khdama w 7ta wa7ed makaytdkhel w 3ndhom lmra makatqrach w makatkhdemch,"He told them, ""My wife works, and no one interferes, while their women neither study nor work."""
قال ليهم مراتي خدامة و حتا واحد مكيتدخل و عندهم المرا مكتقراش و مكتخدمش,qal lihom mrati 5dama w 7ta wa7ed makaytd5el w 3ndhom lmra makatqrach w makat5demch,"He told them, ""My wife works, and no one interferes, while their women neither study nor work."""
بحال ختو عندهم لعيالات متيقراوش و هو بلعكس كيعاونها,b7al khto 3ndhom l3iyalat matiqrawsh w howa b3aks kay3awonha,"Like his sister, they believe women shouldn't study, but he, on the contrary, supports her."
بحال ختو عندهم لعيالات متيقراوش و هو بلعكس كيعاونها,b7al 5to 3ndhom l3iyalat matiqrawch w howa b3aks kay3awonha,"Like his sister, they believe women shouldn't study, but he, on the contrary, supports her."
قال ليها نتي ختي و نهار غادي نضمن ليك مستقبل غدي نطلقك عادي,qal liha nti khti w nhar ghadi ndman lik mostaqbal ghadi n6lqk 3adi,"He told her, ""You’re my sister, and the day I secure your future, I’ll divorce you without issue."""
قال ليها نتي ختي و نهار غادي نضمن ليك مستقبل غدي نطلقك عادي,qal liha nti 5ti w nhar ghadi ndman lik mostaqbal ghadi n6lqk 3adi,"He told her, ""You’re my sister, and the day I secure your future, I’ll divorce you without issue."""
قالت ليه نعام و من بعد قالت أنا مراتو مغديش نتطلق منو فهمتي,qalet lih n3am w mn b3d qalet ana mratou maghdich ntl9 meno fhemti,"She told him yes, and then she said, ""I’m his wife, I won’t divorce him, you understand?"""
هو كان معاها من لول ديال هاد القصة,howa kan m3aha mn loul dial had l9issat,He was with her from the beginning of this story.
