Darija (Arabic),Darija (Arabizi),English
.. كانت طالقة شعرها القصير الاسود و مرجعاه وراء ودنيها .. سدات الباب و انطالق,.. kanet talqa cha3rha lqsir l2aswad w mrej3ah wra wdeniha .. sdat lbab w ntaleq ..,.. Her short black hair was loose and tucked behind her ears .. She closed the door and left.
.. كانت طالقة شعرها القصير الاسود و مرجعاه وراء ودنيها .. سدات الباب و انطالق,.. kanet talqa sha3rha lqsir l2aswad w mrej3ah wra wdeniha .. sdat lbab w ntaleq ..,.. Her short black hair was loose and tucked behind her ears .. She closed the door and left.
الطاكسي .. قادت البلاستيكات فيديها و تمات غادية محملة بيهم و بادي عليها التعب ..,ettaksi .. 9adet lplastikat fidiha w tmat ghadya m7amla bihom w badi 3liha etta3ab ..,"The taxi... She carried the plastic bags in her hands, walking heavily with them, and she looked tired."
الطاكسي .. قادت البلاستيكات فيديها و تمات غادية محملة بيهم و بادي عليها التعب ..,ettaksi .. 9adet lplastikat fidiha w tmat ghadya mhamla bihom w badi 3liha etta3ab ..,"The taxi... She carried the plastic bags in her hands, walking heavily with them, and she looked tired."
الطاكسي .. قادت البلاستيكات فيديها و تمات غادية محملة بيهم و بادي عليها التعب ..,ettaksi .. qadet lplastikat fidiha w tmat ghadya m7amla bihom w badi 3liha etta3ab ..,"The taxi... She carried the plastic bags in her hands, walking heavily with them, and she looked tired."
الطاكسي .. قادت البلاستيكات فيديها و تمات غادية محملة بيهم و بادي عليها التعب ..,ettaksi .. qadet lplastikat fidiha w tmat ghadya mhamla bihom w badi 3liha etta3ab ..,"The taxi... She carried the plastic bags in her hands, walking heavily with them, and she looked tired."
حتى وقف عليها زين العابدين .. هزات راسها فيه بدهشة .. و عوجات البلاستيكات وراها,7tta w9af 3liha zin l3abidin .. hzat rasha fih bdahcha .. w 3wjat lplastikat wraha,Until Zine El Abidine stood in front of her... she nodded at him in astonishment... and adjusted the plastic bags behind her.
حتى وقف عليها زين العابدين .. هزات راسها فيه بدهشة .. و عوجات البلاستيكات وراها,7tta w9af 3liha zin l3abidin .. hzat racha fih bdahcha .. w 3wjat lplastikat wraha,Until Zine El Abidine stood in front of her... she nodded at him in astonishment... and adjusted the plastic bags behind her.
حتى وقف عليها زين العابدين .. هزات راسها فيه بدهشة .. و عوجات البلاستيكات وراها,7tta w9af 3liha zin l3abidin .. hzat rasha fih bdahsha .. w 3wjat lplastikat wraha,Until Zine El Abidine stood in front of her... she nodded at him in astonishment... and adjusted the plastic bags behind her.
حتى وقف عليها زين العابدين .. هزات راسها فيه بدهشة .. و عوجات البلاستيكات وراها,7tta wqaf 3liha zin l3abidin .. hzat racha fih bdahcha .. w 3wjat lplastikat wraha,Until Zine El Abidine stood in front of her... she nodded at him in astonishment... and adjusted the plastic bags behind her.
حتى وقف عليها زين العابدين .. هزات راسها فيه بدهشة .. و عوجات البلاستيكات وراها,7tta wqaf 3liha zin l3abidin .. hzat rasha fih bdahcha .. w 3wjat lplastikat wraha,Until Zine El Abidine stood in front of her... she nodded at him in astonishment... and adjusted the plastic bags behind her.
حتى وقف عليها زين العابدين .. هزات راسها فيه بدهشة .. و عوجات البلاستيكات وراها,7tta wqaf 3liha zin l3abidin .. hzat rasha fih bdahsha .. w 3wjat lplastikat wraha,Until Zine El Abidine stood in front of her... she nodded at him in astonishment... and adjusted the plastic bags behind her.
حتى وقف عليها زين العابدين .. هزات راسها فيه بدهشة .. و عوجات البلاستيكات وراها,htta w9af 3liha zin l3abidin .. hzat racha fih bdahcha .. w 3wjat lplastikat wraha,Until Zine El Abidine stood in front of her... she nodded at him in astonishment... and adjusted the plastic bags behind her.
حتى وقف عليها زين العابدين .. هزات راسها فيه بدهشة .. و عوجات البلاستيكات وراها,htta w9af 3liha zin l3abidin .. hzat rasha fih bdahcha .. w 3wjat lplastikat wraha,Until Zine El Abidine stood in front of her... she nodded at him in astonishment... and adjusted the plastic bags behind her.
حتى وقف عليها زين العابدين .. هزات راسها فيه بدهشة .. و عوجات البلاستيكات وراها,htta w9af 3liha zin l3abidin .. hzat rasha fih bdahsha .. w 3wjat lplastikat wraha,Until Zine El Abidine stood in front of her... she nodded at him in astonishment... and adjusted the plastic bags behind her.
حتى وقف عليها زين العابدين .. هزات راسها فيه بدهشة .. و عوجات البلاستيكات وراها,htta wqaf 3liha zin l3abidin .. hzat racha fih bdahcha .. w 3wjat lplastikat wraha,Until Zine El Abidine stood in front of her... she nodded at him in astonishment... and adjusted the plastic bags behind her.
حتى وقف عليها زين العابدين .. هزات راسها فيه بدهشة .. و عوجات البلاستيكات وراها,htta wqaf 3liha zin l3abidin .. hzat rasha fih bdahcha .. w 3wjat lplastikat wraha,Until Zine El Abidine stood in front of her... she nodded at him in astonishment... and adjusted the plastic bags behind her.
حتى وقف عليها زين العابدين .. هزات راسها فيه بدهشة .. و عوجات البلاستيكات وراها,htta wqaf 3liha zin l3abidin .. hzat rasha fih bdahsha .. w 3wjat lplastikat wraha,Until Zine El Abidine stood in front of her... she nodded at him in astonishment... and adjusted the plastic bags behind her.
و ابتاسمت ليه ابتسامة مهتزة و قالت : خ ... خويا ! ! دخل زياد,w btasmat lih btisama mohtaza w 9alat: 5... 5oya!! d5al ziyad,And she gave him a shaky smile and said: Br... Brother! ! Ziyad entered.
و ابتاسمت ليه ابتسامة مهتزة و قالت : خ ... خويا ! ! دخل زياد,w btasmat lih btisama mohtaza w 9alat: 5. 5oya! d5al ziyad,And she gave him a shaky smile and said: Br... Brother! ! Ziyad entered.
و ابتاسمت ليه ابتسامة مهتزة و قالت : خ ... خويا ! ! دخل زياد,w btasmat lih btisama mohtaza w 9alat: kh. khoya! dkhal ziyad,And she gave him a shaky smile and said: Br... Brother! ! Ziyad entered.
و ابتاسمت ليه ابتسامة مهتزة و قالت : خ ... خويا ! ! دخل زياد,w btasmat lih btisama mohtaza w qalat: 5. 5oya! d5al ziyad,And she gave him a shaky smile and said: Br... Brother! ! Ziyad entered.
و ابتاسمت ليه ابتسامة مهتزة و قالت : خ ... خويا ! ! دخل زياد,w btasmat lih btisama mohtaza w qalat: kh. khoya! dkhal ziyad,And she gave him a shaky smile and said: Br... Brother! ! Ziyad entered.
للدار كايتنهد .. شاف فيه زيد باستغراب و قال : مالك ؟؟ شكون سرسر ؟,leddar kaytnehed.. chaf fih zayd bistighrab w 9al: malek?? chkoun sarsar?,The house is collapsing... Zaid looked at him in surprise and said: What's wrong with you? Who's whispering?
للدار كايتنهد .. شاف فيه زيد باستغراب و قال : مالك ؟؟ شكون سرسر ؟,leddar kaytnehed. chaf fih zayd bistighrab w 9al: malek? chkoun sarsar?,The house is collapsing... Zaid looked at him in surprise and said: What's wrong with you? Who's whispering?
للدار كايتنهد .. شاف فيه زيد باستغراب و قال : مالك ؟؟ شكون سرسر ؟,leddar kaytnehed. chaf fih zayd bistighrab w qal: malek? chkoun sarsar?,The house is collapsing... Zaid looked at him in surprise and said: What's wrong with you? Who's whispering?
للدار كايتنهد .. شاف فيه زيد باستغراب و قال : مالك ؟؟ شكون سرسر ؟,leddar kaytnehed. shaf fih zayd bistighrab w 9al: malek? shkoun sarsar?,The house is collapsing... Zaid looked at him in surprise and said: What's wrong with you? Who's whispering?
للدار كايتنهد .. شاف فيه زيد باستغراب و قال : مالك ؟؟ شكون سرسر ؟,leddar kaytnehed. shaf fih zayd bistighrab w qal: malek? shkoun sarsar?,The house is collapsing... Zaid looked at him in surprise and said: What's wrong with you? Who's whispering?
جاوبو زياد و قال : هذا زين العابدين كايتشكى تاني من صداع آلاء وقف زيد,jawbo ziyad w 9al: hada zine l3abidin kaytchka tani mn sda3 ala2 w9ef zayd,"Ziad replied and said: ""This is Zine El Abidine complaining again about Alaa's noise, stop Zaid."""
جاوبو زياد و قال : هذا زين العابدين كايتشكى تاني من صداع آلاء وقف زيد,jawbo ziyad w 9al: hada zine l3abidin kaytshka tani mn sda3 ala2 w9ef zayd,"Ziad replied and said: ""This is Zine El Abidine complaining again about Alaa's noise, stop Zaid."""
جاوبو زياد و قال : هذا زين العابدين كايتشكى تاني من صداع آلاء وقف زيد,jawbo ziyad w qal: hada zine l3abidin kaytchka tani mn sda3 ala2 wqef zayd,"Ziad replied and said: ""This is Zine El Abidine complaining again about Alaa's noise, stop Zaid."""
جاوبو زياد و قال : هذا زين العابدين كايتشكى تاني من صداع آلاء وقف زيد,jawbo ziyad w qal: hada zine l3abidin kaytshka tani mn sda3 ala2 wqef zayd,"Ziad replied and said: ""This is Zine El Abidine complaining again about Alaa's noise, stop Zaid."""
بصرامة و قال : انا غانعرف ليها هاد المرة شدو زياد و قال : خليها,bsarama w 9al: ana ghan3ref liha had lmarra. shdo ziyad w 9al: 5liha.,"Sternly, he said: ""I will handle it this time."" Ziad held him back and said: ""Let it go."""
بصرامة و قال : انا غانعرف ليها هاد المرة شدو زياد و قال : خليها,bsarama w 9al: ana ghan3ref liha had lmarra. chdo ziyad w 9al: 5liha.,"Sternly, he said: ""I will handle it this time."" Ziad held him back and said: ""Let it go."""
بصرامة و قال : انا غانعرف ليها هاد المرة شدو زياد و قال : خليها,bsarama w 9al: ana ghan3ref liha had lmarra. chdo ziyad w 9al: khliha.,"Sternly, he said: ""I will handle it this time."" Ziad held him back and said: ""Let it go."""
بصرامة و قال : انا غانعرف ليها هاد المرة شدو زياد و قال : خليها,bsarama w 9al: ana ghan3ref liha had lmarra. shdo ziyad w 9al: khliha.,"Sternly, he said: ""I will handle it this time."" Ziad held him back and said: ""Let it go."""
بصرامة و قال : انا غانعرف ليها هاد المرة شدو زياد و قال : خليها,bsarama w qal: ana ghan3ref liha had lmarra. chdo ziyad w qal: 5liha.,"Sternly, he said: ""I will handle it this time."" Ziad held him back and said: ""Let it go."""
بصرامة و قال : انا غانعرف ليها هاد المرة شدو زياد و قال : خليها,bsarama w qal: ana ghan3ref liha had lmarra. chdo ziyad w qal: khliha.,"Sternly, he said: ""I will handle it this time."" Ziad held him back and said: ""Let it go."""
بصرامة و قال : انا غانعرف ليها هاد المرة شدو زياد و قال : خليها,bsarama w qal: ana ghan3ref liha had lmarra. shdo ziyad w qal: 5liha.,"Sternly, he said: ""I will handle it this time."" Ziad held him back and said: ""Let it go."""
