Darija (Arabic),Darija (Arabizi),English
تسعود إلا عشرة دقايق تنقسد العشرة إلى عشرة دقايق,ts3oud ila 3achra dqayq tnqsad l3achra ila 3achra dqayq,"Nine minutes to ten, ten will be divided into ten minutes."
تسعود إلا عشرة دقايق تنقسد العشرة إلى عشرة دقايق,ts3oud ila 3ashra d9ay9 tn9sad l3ashra ila 3ashra d9ay9,"Nine minutes to ten, ten will be divided into ten minutes."
تسعود إلا عشرة دقايق تنقسد العشرة إلى عشرة دقايق,ts3oud ila 3ashra dqayq tnqsad l3ashra ila 3ashra dqayq,"Nine minutes to ten, ten will be divided into ten minutes."
سجلنا ربع سوايع,sjlna rb3 swa3i3,We recorded four hours.
اه من دابة شوية نطلع ل القسم سوليني علاش,aah mn daba chwya ntla3 l l9sm swlini 3lach,"Oh, I'm tired, I'm going up to the classroom, ask me why."
اه من دابة شوية نطلع ل القسم سوليني علاش,aah mn daba chwya ntla3 l lqsm swlini 3lach,"Oh, I'm tired, I'm going up to the classroom, ask me why."
اه من دابة شوية نطلع ل القسم سوليني علاش,aah mn daba shwya ntla3 l l9sm swlini 3lash,"Oh, I'm tired, I'm going up to the classroom, ask me why."
اه من دابة شوية نطلع ل القسم سوليني علاش,aah mn daba shwya ntla3 l lqsm swlini 3lash,"Oh, I'm tired, I'm going up to the classroom, ask me why."
صيفطاتني مريم نجيب ليها وتيقة,siftatni maryam njib liha wti9a,Maryam sent me to get her a document.
صيفطاتني مريم نجيب ليها وتيقة,siftatni maryam njib liha wtiqa,Maryam sent me to get her a document.
وتيقة خاصة بيها,wti9a khassa biha,A document specific to her.
وتيقة خاصة بيها,wti9a 5assa biha,A document specific to her.
وتيقة خاصة بيها,wtiqa 5assa biha,A document specific to her.
وتيقة خاصة بيها,wtiqa khassa biha,A document specific to her.
كاينة مسابقة ف دار الشباب,kayna msab9a f dar echchabab,There is a competition at the youth center.
كاينة مسابقة ف دار الشباب,kayna msab9a f dar eshshabab,There is a competition at the youth center.
كاينة مسابقة ف دار الشباب,kayna msabqa f dar echchabab,There is a competition at the youth center.
كاينة مسابقة ف دار الشباب,kayna msabqa f dar eshshabab,There is a competition at the youth center.
الخدمة ف دار الشباب مزيانة خت جارتي خدامة ف دار الشباب بعد المراة تيصدمو ليها عروض تماك,lkhdma f dar chabab mzyana kht jarti khdama f dar chabab b3d lmra taysdmo liha 3oroud tmak,"The work at the youth center is good; my neighbor works there, and sometimes she gets offers there."
الخدمة ف دار الشباب مزيانة خت جارتي خدامة ف دار الشباب بعد المراة تيصدمو ليها عروض تماك,l5dma f dar chabab mzyana 5t jarti 5dama f dar chabab b3d lmra taysdmo liha 3oroud tmak,"The work at the youth center is good; my neighbor works there, and sometimes she gets offers there."
الخدمة ف دار الشباب مزيانة خت جارتي خدامة ف دار الشباب بعد المراة تيصدمو ليها عروض تماك,l5dma f dar shabab mzyana 5t jarti 5dama f dar shabab b3d lmra taysdmo liha 3oroud tmak,"The work at the youth center is good; my neighbor works there, and sometimes she gets offers there."
الخدمة ف دار الشباب مزيانة خت جارتي خدامة ف دار الشباب بعد المراة تيصدمو ليها عروض تماك,lkhdma f dar shabab mzyana kht jarti khdama f dar shabab b3d lmra taysdmo liha 3oroud tmak,"The work at the youth center is good; my neighbor works there, and sometimes she gets offers there."
واحد المرة قدمو ليهم عرض ديل الدرك الوطني جابو هديك الكلاب الخاصة بيهم,wa7ed lmera qaddmo lihom 3rd dial eddarak lwa6ani jabou hadik lkelab lkhasa bihom,"One time, they presented them with a demonstration by the national gendarmerie, and they brought their special dogs."
واحد المرة قدمو ليهم عرض ديل الدرك الوطني جابو هديك الكلاب الخاصة بيهم,wa7ed lmera qaddmo lihom 3rd dial eddarak lwa6ani jabou hadik lkelab l5asa bihom,"One time, they presented them with a demonstration by the national gendarmerie, and they brought their special dogs."
واحد المرة قدمو ليهم عرض ديل الدرك الوطني جابو هديك الكلاب الخاصة بيهم,wa7ed lmera qaddmo lihom 3rd dial eddarak lwatani jabou hadik lkelab l5asa bihom,"One time, they presented them with a demonstration by the national gendarmerie, and they brought their special dogs."
واحد المرة قدمو ليهم عرض ديل الدرك الوطني جابو هديك الكلاب الخاصة بيهم,wa7ed lmera qaddmo lihom 3rd dial eddarak lwatani jabou hadik lkelab lkhasa bihom,"One time, they presented them with a demonstration by the national gendarmerie, and they brought their special dogs."
واحد المرة قدمو ليهم عرض ديل الدرك الوطني جابو هديك الكلاب الخاصة بيهم,wahed lmera qaddmo lihom 3rd dial eddarak lwa6ani jabou hadik lkelab l5asa bihom,"One time, they presented them with a demonstration by the national gendarmerie, and they brought their special dogs."
واحد المرة قدمو ليهم عرض ديل الدرك الوطني جابو هديك الكلاب الخاصة بيهم,wahed lmera qaddmo lihom 3rd dial eddarak lwa6ani jabou hadik lkelab lkhasa bihom,"One time, they presented them with a demonstration by the national gendarmerie, and they brought their special dogs."
واحد المرة قدمو ليهم عرض ديل الدرك الوطني جابو هديك الكلاب الخاصة بيهم,wahed lmera qaddmo lihom 3rd dial eddarak lwatani jabou hadik lkelab l5asa bihom,"One time, they presented them with a demonstration by the national gendarmerie, and they brought their special dogs."
واحد المرة قدمو ليهم عرض ديل الدرك الوطني جابو هديك الكلاب الخاصة بيهم,wahed lmera qaddmo lihom 3rd dial eddarak lwatani jabou hadik lkelab lkhasa bihom,"One time, they presented them with a demonstration by the national gendarmerie, and they brought their special dogs."
واحد الكلب قال ليهم مولاه قيسوه و لعبو معاه مغادي يدير ليكم والو,wa7ed lkelb gal lihom moulah qisouh w l3bou m3ah maghadi ydir likom walou,"A dog owner told them, ""Pet him and play with him, he won't do anything to you."""
واحد الكلب قال ليهم مولاه قيسوه و لعبو معاه مغادي يدير ليكم والو,wahed lkelb gal lihom moulah qisouh w l3bou m3ah maghadi ydir likom walou,"A dog owner told them, ""Pet him and play with him, he won't do anything to you."""
ولكن إلى شم فيكم ريحد ديال المخدرات ولا برزطتو مولاه ولا شي غدي يولي متوحش,walakin ila chem fikum ri7t dial lmokhdirat wla brztto moulah wla chi ghadi ywali mtwa7ech,"But if he smells drugs on you or you annoy him, he will become aggressive."
ولكن إلى شم فيكم ريحد ديال المخدرات ولا برزطتو مولاه ولا شي غدي يولي متوحش,walakin ila chem fikum ri7t dial lmo5dirat wla brztto moulah wla chi ghadi ywali mtwa7ech,"But if he smells drugs on you or you annoy him, he will become aggressive."
ولكن إلى شم فيكم ريحد ديال المخدرات ولا برزطتو مولاه ولا شي غدي يولي متوحش,walakin ila chem fikum riht dial lmo5dirat wla brztto moulah wla chi ghadi ywali mtwahech,"But if he smells drugs on you or you annoy him, he will become aggressive."
ولكن إلى شم فيكم ريحد ديال المخدرات ولا برزطتو مولاه ولا شي غدي يولي متوحش,walakin ila chem fikum riht dial lmokhdirat wla brztto moulah wla chi ghadi ywali mtwahech,"But if he smells drugs on you or you annoy him, he will become aggressive."
ولكن إلى شم فيكم ريحد ديال المخدرات ولا برزطتو مولاه ولا شي غدي يولي متوحش,walakin ila shem fikum ri7t dial lmo5dirat wla brztto moulah wla shi ghadi ywali mtwa7esh,"But if he smells drugs on you or you annoy him, he will become aggressive."
ولكن إلى شم فيكم ريحد ديال المخدرات ولا برزطتو مولاه ولا شي غدي يولي متوحش,walakin ila shem fikum ri7t dial lmokhdirat wla brztto moulah wla shi ghadi ywali mtwa7esh,"But if he smells drugs on you or you annoy him, he will become aggressive."
ولكن إلى شم فيكم ريحد ديال المخدرات ولا برزطتو مولاه ولا شي غدي يولي متوحش,walakin ila shem fikum riht dial lmo5dirat wla brztto moulah wla shi ghadi ywali mtwahesh,"But if he smells drugs on you or you annoy him, he will become aggressive."
ولكن إلى شم فيكم ريحد ديال المخدرات ولا برزطتو مولاه ولا شي غدي يولي متوحش,walakin ila shem fikum riht dial lmokhdirat wla brztto moulah wla shi ghadi ywali mtwahesh,"But if he smells drugs on you or you annoy him, he will become aggressive."
عرفتي كلاب زوينين وكبار بزاف,3refti klab zwinin w kbar bzaf,"You know, dogs are nice and very big."
بحال عمتي كانت شحال هادي مربية واحد ولكن كبر و ولا تيهاجمهم,b7al 3amti kant sh7al hadi mrbya wa7ed walakin kber w wla tyhajemhom,"Like my aunt, she used to raise one a long time ago, but it grew up and started attacking them."
بحال عمتي كانت شحال هادي مربية واحد ولكن كبر و ولا تيهاجمهم,b7al 3amti kant ch7al hadi mrbya wa7ed walakin kber w wla tyhajemhom,"Like my aunt, she used to raise one a long time ago, but it grew up and started attacking them."
بحال عمتي كانت شحال هادي مربية واحد ولكن كبر و ولا تيهاجمهم,bhal 3amti kant chhal hadi mrbya wahed walakin kber w wla tyhajemhom,"Like my aunt, she used to raise one a long time ago, but it grew up and started attacking them."
بحال عمتي كانت شحال هادي مربية واحد ولكن كبر و ولا تيهاجمهم,bhal 3amti kant shhal hadi mrbya wahed walakin kber w wla tyhajemhom,"Like my aunt, she used to raise one a long time ago, but it grew up and started attacking them."
عرفتي كحل و كبير بزاف كنت صغير و كان ف طولي من بعد ولا ماشي عادي متيهاجمهمش,3refti k7el w kbir bezaf kont sghir w kan f toli mn be3d wla machi 3adi matihajemhomch,"You know, it was very black and big when I was small and it was my height, but later it became normal and didn’t attack them."
عرفتي كحل و كبير بزاف كنت صغير و كان ف طولي من بعد ولا ماشي عادي متيهاجمهمش,3refti k7el w kbir bezaf kont sghir w kan f toli mn be3d wla mashi 3adi matihajemhomsh,"You know, it was very black and big when I was small and it was my height, but later it became normal and didn’t attack them."
عرفتي كحل و كبير بزاف كنت صغير و كان ف طولي من بعد ولا ماشي عادي متيهاجمهمش,3refti khel w kbir bezaf kont sghir w kan f toli mn be3d wla machi 3adi matihajemhomch,"You know, it was very black and big when I was small and it was my height, but later it became normal and didn’t attack them."
عرفتي كحل و كبير بزاف كنت صغير و كان ف طولي من بعد ولا ماشي عادي متيهاجمهمش,3refti khel w kbir bezaf kont sghir w kan f toli mn be3d wla mashi 3adi matihajemhomsh,"You know, it was very black and big when I was small and it was my height, but later it became normal and didn’t attack them."
ولكن فاش تيشوف شي حد تيتعصب,walakin fash tichof chi 7ad tayt3eseb,But when he sees someone getting angry.
ولكن فاش تيشوف شي حد تيتعصب,walakin fach tichof chi 7ad tayt3eseb,But when he sees someone getting angry.
