Darija (Arabic),English
خلينااا نخرجووو اياس : هههههه عفريت يلاه يلاه ..... خرجووو من الخزين وعلم الرجال ديالووو,"Let's go out, Iyas: Hahaha, little devil, come on, come on... get out of the storage and teach his men!"
باش يبعدووو و كاملين مشاو بقاااو بعاااد و يتفرجووو نائل : ( بقا يحسب ),"So they would move away, and they all left, staying far and watching Nael: (he kept counting)."
بداا لعد التنازولي 1_2_3_4_5_6_7_8_9_10 بوووووووووم 💣💣 نفااااجر الخزين و نائل عجبوووو لحال بقااا يضحك شحال,"The countdown begins 1_2_3_4_5_6_7_8_9_10 Boom 💣💣 The stash explodes, and Nael liked it so much he kept laughing a lot."
و هو واقف تماااا وعاد مشااا ركب فطموبيلتووو وتبعوووه الرجال ديالوووو ومشاو لخزين التاني ودارو,"He stood there, then got into his car, his men followed him, and they went to the second warehouse and acted."
نفس الشي و الخزين التالت و الرابع و الخامس طلع لواحد الجبل غير هو واياااس,"The same thing, and the third, fourth, and fifth storage went up to a mountain, just him and Ayas."
وبان فوجهوووو على علاماااات الانتصااااار ........ فهاااد الاتنااااء الدكتور ديال العائلة وصلوووه النتائج ديال التحليل,"""And signs of victory appeared on his face... During this time, the family doctor received the test results."""
و بان عليه القلاق بزاااف وصونا على نائل لقاااا الخط مقفوووول ......... اياس : واااااااااو,"And he seemed very worried, and we called Nael but found the line was closed... Iyass: Wooooow."
درناااا عمل رائع نائل : ااااه ستناااا ( جبد التيلي ديالووو وصونا على مول لخزيناااات,"We did a great job, Nael: Ahhh, wait (he took out his phone and called the storage owner)."
و جاوبووو ) مشيل ( كايهضر معاه بالسويسرية ) ماتقولش ليااا راك ناااعس مشيل :,"And they answered: ""Michel"" (speaking to him in Swiss) ""Don't tell me you're sleeping, Michel."""
( الهضرة بالسويسرية ) هدا انت نائل : لا هو انوووض اصاحبي راه لخزينااات دياولك,"(The Swiss way of speaking) This is you, Nael: No, get up my friend, your stuff is stored."
مشاااو مشيل : ( ناااض كايرجف ) ااااااا اش كاتقول ؟؟؟؟ نائل : كيفماااا سمعتي,"They left.  
(He stood up trembling) Whaaaat are you saying???  
Nael: Just as you heard."
هههههههه هدي باش مرة اخرة تحدااا سيااادك تلااااح ( قطع ) اياس : ههههههه ناااري,"Hahahaha, that's so next time you challenge your superiors, get lost (cut off) Ayas: Hahahaha, oh my!"
كنت نتمناااا كيفاش غادي يكون وجهوووو دبااااا نائل : فحال لكلب اياس : هههههه وايه,I was wondering how Nael's face would look now: like a desperate dog: hahaha yeah.
لكلب السلوكي ههههه دبا كولشي مشااالو مسكين كاع السلعة ديالو تبخراااات نائل : اااه فكرتيني,"The Saluki dog hahaha now everything is gone for him, poor guy, all his goods disappeared. Nael: Ah, you reminded me."
يلاه نمشيو نشوفووو السلعة ديالنااا ومن بعدهااا نشدوو الطيارة اياس : واخاااا يلاه ....... مشاو,"Let's go check our goods, and then we'll catch the plane. Iyass: Alright, let's go... They left."
ركبووو فالطموبيل وديريكت لخزين وصلووو وهبطوووو ودخلووو لقااا الناس لي خدامين معاه تمااا الهضرة كلهاااا,"They got in the car, went straight to the warehouse, arrived, got out, went in, and found the people working with him there talking."
لي بيناتهم غير بالسويسرية نائل : اراا نشوف ( عطاوه الحشيش ) مابيهش اياس :,"Between them, it's just Swiss Nael: Let me see (they gave him hashish) Mabihesh Ayas:"
( شاف الغبرة ) اندوق ( داا شوية وكلاه ) نائل : اياس رهااا مجهدة,"(Saw the dust) tasted (just a bit and ate it) Nail: Yes, it's really strong."
اش درتي اياس : ( جاااه الضحك ) ههههههههههههه زوينة ( 😂😂😂 ) نائل :,"What did you do, Ayas? (Bursting into laughter) Hahahahaha, funny (😂😂😂) Nael:"
صافي الدري مشااااا اياس : هههههههههههههههه والله حتى واعر هاك دوق ا نائل هههههههههههههههه نائل,"Alright, the boy is gone: Hahahahahahaha, honestly, it's amazing, here, taste it, Nael. Hahahahahahaha, Nael."
: ( هضر مع واحد من الرجال ديالو ) ديه لقصر وحشي موووو تحت لماااا,(Talking to one of his men) Take him to the palace and throw him into the water.
بااارد باش يفيق ( 😂😂 ) الشخص : واخااا اسيدي .... ( مشاااو ) .....,"Cold to wake him up (😂😂)  
The person: Alright, sir...  
(They left)..."
نتاليا ✅ نهااار كلووو وانا فهاااد السبيطااار كرهت راسي وعاد مزال هااااد ليلة حسيت بيهااا,"Natalia ✅ I spent the whole day in this hospital, I hate myself, and now tonight I started feeling it."
دازت طويلة وانا فوست هاااد الالاااات ماكرهتش نهرب ولكن ماكرهتش نرجع نحية من جديد ...,"It’s been a long time, and I’m in the middle of these machines; I wouldn’t mind escaping, but I wouldn’t mind starting over again either..."
~أصبحنااا وأصبح الملك لله~🌷🌷 حليت عينية لقيت ماما ڭالسة حداية ...... انا : ماما ماما,"~We have entered the morning, and the kingdom belongs to Allah~ 🌷🌷  
I opened my eyes and found my mom sitting beside me...  
Me: Mom, Mom."
: بنتي كيف صبحتي و كيف كاتحسي راسك شوية لاباس؟؟ انا : عادي 💔 فين,"My daughter, how did you wake up, and how are you feeling? A bit better?  
Me: Normal 💔 Where?"
خليتي توآم؟؟ ماما : خليتهم مزال ناعسين تشوشت عليك اصلا ملي مشيتي وانا ماشفت راحة,"Did you leave the twins? Mom: I left them still sleeping. I got distracted when you left, and I haven’t felt at ease since."
ودبا ملي شفتك عاد رتاحيت انا : يخليك لياااا غادي نخرج ياك؟؟ ماما : اااه,"And now that I saw you, I finally feel at ease: May you stay with me forever! I'm going out, right?  
Mom: Yes."
خلي بعدا يجي الدكتور يحدد ليناا نهار لي ديري فيه العملية انا : صافي واخااا,"Let the doctor come first to set the day for the operation: Alright, okay."
.... بقيت شحال كانهضر انا وماما حتى دخل علينا الدكتور باينة وجهووو مكايبشرش بالخير تخلعت,"... I kept talking with my mom until the doctor came in; his face clearly didn’t look promising, and I got scared."
د . نتاليا صباح لخير صبحتي مزيانة؟؟ انا : الحمدلله د. : لالة نوال ممكن,"Dr. Natalia: Good morning, are you doing well?  
Me: Alhamdulillah (Praise be to God).  
Dr.: Madam Nawal, is it possible...?"
تخرجي معايااا بغيت نهضر معاك ماما : ( وقفات ) اهاااه مرحبااا انا : ماما,"Go out with me, I want to talk to you, Mom. (Pause) Oh, welcome, it's me, Mom."
( شافت فيها ) ڭلسي دكتور هضر قدامي حتى انا بغيت نعرف حيت واقيلة لهضرة,"(She looked at her) Sit down, doctor, talk in front of me because I also want to understand, maybe it's about the conversation."
لي غادي تقولوو كاتهمني انا كتر لا؟؟؟ د. : بصح اااه ولكن مابغيتش نوصلهااا ليك,"What you're going to say concerns me more, no??? Dr.: It's true, but I didn't want to tell you."
نيشان قلت نفهم الام ديالك بعدا انا : اودي غير هضر قول اش كاين راني,"Straightforward, I said let me understand your mother first: Just talk, say what's going on, I'm here."
) انا : ولكن شنووو كمل؟؟ د. : غادي تكون صعيبة بزاااف و نوجدووو لڭاع,"Me: But what? Continue??  
Dr.: It’s going to be very difficult, and we need to prepare for everything."
الاحتمالات انا : الي نفهم هو فيهااا نعيش و فيهااا نموت هدي راني عارفاهاااا و,"The possibilities are: what I understand is that we live in it and we die in it, that I know."
دايرة بحسابهاااا ماما : الله ينجيك ليااا ان شاء الله تبراي د. : وكاينة حاجة,"She's calculating it.  
Mom: May God protect you for me. God willing, you'll recover.  
Doctor: Is there something?"
اخرة وماعرفت باش نبدااا ماما : الله يسمعناااا أخبار لخير د. : نتاليا واش شعرك,"Mom: May we hear good news.  
D.: Natalia, is your hair...?"
بدااا يطيح؟؟ انا : اااه راه يخفااااف بزااااف د. : بنتي سمعي مدام العملية قريبة,"Is it starting to fall?? Me: Yes, he gets scared a lot. Dr.: My daughter, listen, ma'am, the operation is near."
