Darija_Arabe,Arabizi,Anglais
واش عانداك شي حاجا تاعتيها ليهوم؟,wach 3andek chi haja ta3tiha lihom?,Do you have anything to give them?
واش عانداك شي حاجا تاعتيها ليهوم؟,wash 3andek shi haja ta3tiha lihom?,Do you have anything to give them?
غادي نشاعال لعافيا باش نباعادهوم,ghadi ncha3al l3afya bash nba3adhom,I will light the fire to scare them away.
غادي نشاعال لعافيا باش نباعادهوم,ghadi ncha3al l3afya bach nba3adhom,I will light the fire to scare them away.
غادي نشاعال لعافيا باش نباعادهوم,ghadi nsha3al l3afya bash nba3adhom,I will light the fire to scare them away.
واش بغيتي شوييا ديال اتاي ولا لقاهوا؟,wash bghiti chwiyya dial atay wla l9ahwa?,Do you want some tea or coffee?
واش بغيتي شوييا ديال اتاي ولا لقاهوا؟,wach bghiti chwiyya dial atay wla l9ahwa?,Do you want some tea or coffee?
واش بغيتي شوييا ديال اتاي ولا لقاهوا؟,wach bghiti chwiyya dial atay wla lqahwa?,Do you want some tea or coffee?
واش بغيتي شوييا ديال اتاي ولا لقاهوا؟,wash bghiti chwiyya dial atay wla lqahwa?,Do you want some tea or coffee?
واش بغيتي شوييا ديال اتاي ولا لقاهوا؟,wash bghiti shwiyya dial atay wla l9ahwa?,Do you want some tea or coffee?
واش بغيتي شوييا ديال اتاي ولا لقاهوا؟,wash bghiti shwiyya dial atay wla lqahwa?,Do you want some tea or coffee?
راه خليت شوييا ديال لما سخون ف لقارعا,ra7 khleet chwiya dial lma skhoun f l9ar3a,I left some hot water in the bottle.
راه خليت شوييا ديال لما سخون ف لقارعا,ra7 5leet chwiya dial lma s5oun f l9ar3a,I left some hot water in the bottle.
راه خليت شوييا ديال لما سخون ف لقارعا,ra7 5leet chwiya dial lma s5oun f lqar3a,I left some hot water in the bottle.
راه خليت شوييا ديال لما سخون ف لقارعا,ra7 5leet shwiya dial lma s5oun f l9ar3a,I left some hot water in the bottle.
راه خليت شوييا ديال لما سخون ف لقارعا,ra7 5leet shwiya dial lma s5oun f lqar3a,I left some hot water in the bottle.
راه خليت شوييا ديال لما سخون ف لقارعا,ra7 khleet chwiya dial lma skhoun f lqar3a,I left some hot water in the bottle.
راه خليت شوييا ديال لما سخون ف لقارعا,ra7 khleet shwiya dial lma skhoun f l9ar3a,I left some hot water in the bottle.
راه خليت شوييا ديال لما سخون ف لقارعا,ra7 khleet shwiya dial lma skhoun f lqar3a,I left some hot water in the bottle.
راه خليت شوييا ديال لما سخون ف لقارعا,rah 5leet chwiya dial lma s5oun f l9ar3a,I left some hot water in the bottle.
راه خليت شوييا ديال لما سخون ف لقارعا,rah 5leet chwiya dial lma s5oun f lqar3a,I left some hot water in the bottle.
راه خليت شوييا ديال لما سخون ف لقارعا,rah 5leet shwiya dial lma s5oun f l9ar3a,I left some hot water in the bottle.
راه خليت شوييا ديال لما سخون ف لقارعا,rah 5leet shwiya dial lma s5oun f lqar3a,I left some hot water in the bottle.
راه خليت شوييا ديال لما سخون ف لقارعا,rah khleet chwiya dial lma skhoun f l9ar3a,I left some hot water in the bottle.
راه خليت شوييا ديال لما سخون ف لقارعا,rah khleet chwiya dial lma skhoun f lqar3a,I left some hot water in the bottle.
راه خليت شوييا ديال لما سخون ف لقارعا,rah khleet shwiya dial lma skhoun f l9ar3a,I left some hot water in the bottle.
راه خليت شوييا ديال لما سخون ف لقارعا,rah khleet shwiya dial lma skhoun f lqar3a,I left some hot water in the bottle.
اه عافاك، غادي يكون هادشي زوين,"ah 3afak, ghadi ykoun hadchi zwin","Yes, please, this will be great."
اه عافاك، غادي يكون هادشي زوين,"ah 3afak, ghadi ykoun hadshi zwin","Yes, please, this will be great."
عاندي حتا شوييا ديال بيسكويت ديال شوكلات باقي واخا راه داب شوييا ف لحارارا,3andi 7ta chwiyya dial biscuit dial chocolat baqi wakha rah daba chwiyya f l7arara.,"I still have a little bit of chocolate biscuits left, even though it's a bit warm now."
عاندي حتا شوييا ديال بيسكويت ديال شوكلات باقي واخا راه داب شوييا ف لحارارا,3andi 7ta chwiyya dial biscuit dial chocolat baqi wa5a rah daba chwiyya f l7arara.,"I still have a little bit of chocolate biscuits left, even though it's a bit warm now."
عاندي حتا شوييا ديال بيسكويت ديال شوكلات باقي واخا راه داب شوييا ف لحارارا,3andi 7ta shwiyya dial biscuit dial shocolat baqi wa5a rah daba shwiyya f l7arara.,"I still have a little bit of chocolate biscuits left, even though it's a bit warm now."
عاندي حتا شوييا ديال بيسكويت ديال شوكلات باقي واخا راه داب شوييا ف لحارارا,3andi 7ta shwiyya dial biscuit dial shocolat baqi wakha rah daba shwiyya f l7arara.,"I still have a little bit of chocolate biscuits left, even though it's a bit warm now."
عاندي حتا شوييا ديال بيسكويت ديال شوكلات باقي واخا راه داب شوييا ف لحارارا,3andi hta chwiyya dial biscuit dial chocolat baqi wa5a rah daba chwiyya f lharara.,"I still have a little bit of chocolate biscuits left, even though it's a bit warm now."
عاندي حتا شوييا ديال بيسكويت ديال شوكلات باقي واخا راه داب شوييا ف لحارارا,3andi hta chwiyya dial biscuit dial chocolat baqi wakha rah daba chwiyya f lharara.,"I still have a little bit of chocolate biscuits left, even though it's a bit warm now."
عاندي حتا شوييا ديال بيسكويت ديال شوكلات باقي واخا راه داب شوييا ف لحارارا,3andi hta shwiyya dial biscuit dial shocolat baqi wa5a rah daba shwiyya f lharara.,"I still have a little bit of chocolate biscuits left, even though it's a bit warm now."
عاندي حتا شوييا ديال بيسكويت ديال شوكلات باقي واخا راه داب شوييا ف لحارارا,3andi hta shwiyya dial biscuit dial shocolat baqi wakha rah daba shwiyya f lharara.,"I still have a little bit of chocolate biscuits left, even though it's a bit warm now."
عانداك سوكار؟,3andek sokkar?,Do you have diabetes?
لا لا معنديش,la la ma3ndich,"No, I don't have."
لا لا معنديش,la la ma3ndish,"No, I don't have."
واش تاقدار تاسماع هاد سداع ؟,wash ta9dar tasma3 had sda3?,Can you hear this noise?
واش تاقدار تاسماع هاد سداع ؟,wach ta9dar tasma3 had sda3?,Can you hear this noise?
واش تاقدار تاسماع هاد سداع ؟,wach taqdar tasma3 had sda3?,Can you hear this noise?
واش تاقدار تاسماع هاد سداع ؟,wash taqdar tasma3 had sda3?,Can you hear this noise?
راه موخيف شوييا,raho mokhif chwiya,It's a bit scary.
راه موخيف شوييا,raho mo5if chwiya,It's a bit scary.
راه موخيف شوييا,raho mo5if shwiya,It's a bit scary.
راه موخيف شوييا,raho mokhif shwiya,It's a bit scary.
كانتمانا يكون شاخس ليجا يعتاقنا,kanatmana ykoun chakhss lijja y3ta9na,I hope there's someone who will save us.
كانتمانا يكون شاخس ليجا يعتاقنا,kanatmana ykoun cha5ss lijja y3ta9na,I hope there's someone who will save us.
كانتمانا يكون شاخس ليجا يعتاقنا,kanatmana ykoun cha5ss lijja y3taqna,I hope there's someone who will save us.
كانتمانا يكون شاخس ليجا يعتاقنا,kanatmana ykoun chakhss lijja y3taqna,I hope there's someone who will save us.
كانتمانا يكون شاخس ليجا يعتاقنا,kanatmana ykoun sha5ss lijja y3ta9na,I hope there's someone who will save us.
كانتمانا يكون شاخس ليجا يعتاقنا,kanatmana ykoun sha5ss lijja y3taqna,I hope there's someone who will save us.
كانتمانا يكون شاخس ليجا يعتاقنا,kanatmana ykoun shakhss lijja y3ta9na,I hope there's someone who will save us.
كانتمانا يكون شاخس ليجا يعتاقنا,kanatmana ykoun shakhss lijja y3taqna,I hope there's someone who will save us.
عيواء ديءب؟,3iwa diba?,A wolf's howl?
شاعال لعافيا بزاربا,cha3al l3afya bzarba,The fire spread quickly.
شاعال لعافيا بزاربا,sha3al l3afya bzarba,The fire spread quickly.
ڭاع اعواد تيقاب ساردا ليلءاساف,nga3 3wad tiqab sarda lil2asaf,All the sticks are lined up like sardines.
واخا هكاك، كانسماع اسوات حدانا و امكن كايبان لييا ميسباح ياداوي,"wa5a hakak, kansma3 aswat 7dana w amkan kayban liya misba7 yadawi","Even so, I hear voices near us, and it seems to me that a lamp is talking."
واخا هكاك، كانسماع اسوات حدانا و امكن كايبان لييا ميسباح ياداوي,"wa5a hakak, kansma3 aswat hdana w amkan kayban liya misbah yadawi","Even so, I hear voices near us, and it seems to me that a lamp is talking."
واخا هكاك، كانسماع اسوات حدانا و امكن كايبان لييا ميسباح ياداوي,"wakha hakak, kansma3 aswat 7dana w amkan kayban liya misba7 yadawi","Even so, I hear voices near us, and it seems to me that a lamp is talking."
واخا هكاك، كانسماع اسوات حدانا و امكن كايبان لييا ميسباح ياداوي,"wakha hakak, kansma3 aswat hdana w amkan kayban liya misbah yadawi","Even so, I hear voices near us, and it seems to me that a lamp is talking."
وا علا راحا,wa 3la ra7a,"Oh, what a relief!"
وا علا راحا,wa 3la raha,"Oh, what a relief!"
مابغيتش نومت هنا,mabghitch nomet hna,I don't want to sleep here.
مابغيتش نومت هنا,mabghitsh nomet hna,I don't want to sleep here.
بغيت نلعاب شي لوعبا,bghit nl3ab chi lou3ba,I want to play a game.
بغيت نلعاب شي لوعبا,bghit nl3ab shi lou3ba,I want to play a game.
ماشي فهاد لواقت، انا كانستامتاع بشامش و كانتارخا,"mashi fhad lwa9t, ana kanstanmt3 bshamsh w kantarkha","Not at this time, I am enjoying the sun and relaxing."
ماشي فهاد لواقت، انا كانستامتاع بشامش و كانتارخا,"machi fhad lwa9t, ana kanstanmt3 bchamch w kantar5a","Not at this time, I am enjoying the sun and relaxing."
ماشي فهاد لواقت، انا كانستامتاع بشامش و كانتارخا,"machi fhad lwa9t, ana kanstanmt3 bchamch w kantarkha","Not at this time, I am enjoying the sun and relaxing."
ماشي فهاد لواقت، انا كانستامتاع بشامش و كانتارخا,"machi fhad lwaqt, ana kanstanmt3 bchamch w kantar5a","Not at this time, I am enjoying the sun and relaxing."
ماشي فهاد لواقت، انا كانستامتاع بشامش و كانتارخا,"machi fhad lwaqt, ana kanstanmt3 bchamch w kantarkha","Not at this time, I am enjoying the sun and relaxing."
ماشي فهاد لواقت، انا كانستامتاع بشامش و كانتارخا,"mashi fhad lwa9t, ana kanstanmt3 bshamsh w kantar5a","Not at this time, I am enjoying the sun and relaxing."
ماشي فهاد لواقت، انا كانستامتاع بشامش و كانتارخا,"mashi fhad lwaqt, ana kanstanmt3 bshamsh w kantar5a","Not at this time, I am enjoying the sun and relaxing."
ماشي فهاد لواقت، انا كانستامتاع بشامش و كانتارخا,"mashi fhad lwaqt, ana kanstanmt3 bshamsh w kantarkha","Not at this time, I am enjoying the sun and relaxing."
ياقدار فواقت اخور,ya9dar fwa9t akhor,"""Destiny has other times."""
ياقدار فواقت اخور,ya9dar fwa9t a5or,"""Destiny has other times."""
ياقدار فواقت اخور,yaqdar fwaqt a5or,"""Destiny has other times."""
