Darija (Arabic),Darija (Arabizi),English
المسكين مشدود تيحاول يهدر يقول ليك سير و تحمم غادي ندبح راسي فاش تكمل تلقاني معلق,elmeskin mashdod tay7awel yhder yqol lik sir w t7emem ghadi ndbe7 rassi fash tkemel tlqani m3eleq,"The poor guy is stuck trying to speak, saying, ""Go take a shower, I'll slit my throat, and when you're done, you'll find me hanging."""
المسكين مشدود تيحاول يهدر يقول ليك سير و تحمم غادي ندبح راسي فاش تكمل تلقاني معلق,elmeskin mashdod tayhawel yhder y9ol lik sir w themem ghadi ndbeh rassi fash tkemel tl9ani m3ele9,"The poor guy is stuck trying to speak, saying, ""Go take a shower, I'll slit my throat, and when you're done, you'll find me hanging."""
المسكين مشدود تيحاول يهدر يقول ليك سير و تحمم غادي ندبح راسي فاش تكمل تلقاني معلق,elmeskin mashdod tayhawel yhder yqol lik sir w themem ghadi ndbeh rassi fash tkemel tlqani m3eleq,"The poor guy is stuck trying to speak, saying, ""Go take a shower, I'll slit my throat, and when you're done, you'll find me hanging."""
كل واحد يهدر بوحدو ولا غدي تولي لفوضى,kol wa7ed yehder bowa7do wla ghadi twalli lfoda.,"Everyone should speak one at a time, or it will turn into chaos."
كل واحد يهدر بوحدو ولا غدي تولي لفوضى,kol wahed yehder bowahdo wla ghadi twalli lfoda.,"Everyone should speak one at a time, or it will turn into chaos."
بحال كيف طرى عندك كل شي كان تيهدر مع بعضياتو,b7al kif tra 3ndk kol chi kan kayhder m3a b3diyatou,It seemed like everything was talking to each other.
بحال كيف طرى عندك كل شي كان تيهدر مع بعضياتو,b7al kif tra 3ndk kol shi kan kayhder m3a b3diyatou,It seemed like everything was talking to each other.
بحال كيف طرى عندك كل شي كان تيهدر مع بعضياتو,bhal kif tra 3ndk kol chi kan kayhder m3a b3diyatou,It seemed like everything was talking to each other.
بحال كيف طرى عندك كل شي كان تيهدر مع بعضياتو,bhal kif tra 3ndk kol shi kan kayhder m3a b3diyatou,It seemed like everything was talking to each other.
فاش ترجعي ترجميها و كمليها ف راسك و ف نفس الوقت متكتبيش قال فلان,fach trej3i terjmiha w kmliha f rask w f nafs lwa9t matktbich gal flan,"When you come back, translate it and complete it in your head, and at the same time, don't write ""so-and-so said."""
فاش ترجعي ترجميها و كمليها ف راسك و ف نفس الوقت متكتبيش قال فلان,fach trej3i terjmiha w kmliha f rask w f nafs lwaqt matktbich gal flan,"When you come back, translate it and complete it in your head, and at the same time, don't write ""so-and-so said."""
فاش ترجعي ترجميها و كمليها ف راسك و ف نفس الوقت متكتبيش قال فلان,fash trej3i terjmiha w kmliha f rask w f nafs lwa9t matktbish gal flan,"When you come back, translate it and complete it in your head, and at the same time, don't write ""so-and-so said."""
فاش ترجعي ترجميها و كمليها ف راسك و ف نفس الوقت متكتبيش قال فلان,fash trej3i terjmiha w kmliha f rask w f nafs lwaqt matktbish gal flan,"When you come back, translate it and complete it in your head, and at the same time, don't write ""so-and-so said."""
تقضي تكتبي الفكرة ماشي ضروري تكتبيها كملة ب كلمة,tqdi tektbi lfikra mashi darori tektbiha kelma b kelma,You can write the idea; it's not necessary to write it word for word.
تقضي تكتبي الفكرة ماشي ضروري تكتبيها كملة ب كلمة,tqdi tektbi lfikra machi darori tektbiha kelma b kelma,You can write the idea; it's not necessary to write it word for word.
تصوري كلشي هدشي و متحصليش على النقطة,tsawri kolchi hadchi w mat7asslich 3la enno9ta,Imagine all of this and not getting the grade.
تصوري كلشي هدشي و متحصليش على النقطة,tsawri kolchi hadchi w mat7asslich 3la ennoqta,Imagine all of this and not getting the grade.
تصوري كلشي هدشي و متحصليش على النقطة,tsawri kolchi hadchi w mathasslich 3la enno9ta,Imagine all of this and not getting the grade.
تصوري كلشي هدشي و متحصليش على النقطة,tsawri kolchi hadchi w mathasslich 3la ennoqta,Imagine all of this and not getting the grade.
تصوري كلشي هدشي و متحصليش على النقطة,tsawri kolshi hadshi w mat7asslish 3la enno9ta,Imagine all of this and not getting the grade.
تصوري كلشي هدشي و متحصليش على النقطة,tsawri kolshi hadshi w mat7asslish 3la ennoqta,Imagine all of this and not getting the grade.
تصوري كلشي هدشي و متحصليش على النقطة,tsawri kolshi hadshi w mathasslish 3la enno9ta,Imagine all of this and not getting the grade.
تصوري كلشي هدشي و متحصليش على النقطة,tsawri kolshi hadshi w mathasslish 3la ennoqta,Imagine all of this and not getting the grade.
متمشيش خلي طوموبيل,matmshish khalli tomobil.,"Don't go, leave the car."
متمشيش خلي طوموبيل,matmchich 5alli tomobil.,"Don't go, leave the car."
متمشيش خلي طوموبيل,matmchich khalli tomobil.,"Don't go, leave the car."
متمشيش خلي طوموبيل,matmshish 5alli tomobil.,"Don't go, leave the car."
تكا عليها,tekka 3liha,Press on it.
خليه صافي شنو غدي تديري بيه,khallih safi shno ghadi tdiri bih,"Leave it, what are you going to do with it?"
خليه صافي شنو غدي تديري بيه,5allih safi chno ghadi tdiri bih,"Leave it, what are you going to do with it?"
خليه صافي شنو غدي تديري بيه,5allih safi shno ghadi tdiri bih,"Leave it, what are you going to do with it?"
خليه صافي شنو غدي تديري بيه,khallih safi chno ghadi tdiri bih,"Leave it, what are you going to do with it?"
وصلوه ل الدار,weslouh l eddar,They brought him home.
أنا تنهدر على لورديناتور برتابل,ana tanhdar 3la lordinateur portable.,I am talking about the laptop.
شكرا بزاف,chokran bzaf,Thank you very much.
شكرا بزاف,shokran bzaf,Thank you very much.
كنت كنسحابك واعية,knt kans7abak wa3ya,I thought you were sensible.
كنت كنسحابك واعية,knt kanshabak wa3ya,I thought you were sensible.
مات شي واحد تيجي ل ماما من عائلة مها,mat chi wa7ed tiji l mama mn 3a2ila mha,Someone from Maha's family passed away.
مات شي واحد تيجي ل ماما من عائلة مها,mat chi wahed tiji l mama mn 3a2ila mha,Someone from Maha's family passed away.
مات شي واحد تيجي ل ماما من عائلة مها,mat shi wa7ed tiji l mama mn 3a2ila mha,Someone from Maha's family passed away.
مات شي واحد تيجي ل ماما من عائلة مها,mat shi wahed tiji l mama mn 3a2ila mha,Someone from Maha's family passed away.
قل من ماما ب عام,9el mn mama b 3am,"Say who is older, mom or dad?"
قل من ماما ب عام,qel mn mama b 3am,"Say who is older, mom or dad?"
خلا ولادو,khla wlado,He left his children.
خلا ولادو,5la wlado,He left his children.
ولد واحد كون غير كانو تلاتة ولا ربعة لولاد خلا ولد واحد,weld wa7ed kon ghir kano tlata wla rb3a lwelad khla weld wa7ed,"One child, if only there were three or four children, left just one child."
ولد واحد كون غير كانو تلاتة ولا ربعة لولاد خلا ولد واحد,weld wa7ed kon ghir kano tlata wla rb3a lwelad 5la weld wa7ed,"One child, if only there were three or four children, left just one child."
ولد واحد كون غير كانو تلاتة ولا ربعة لولاد خلا ولد واحد,weld wahed kon ghir kano tlata wla rb3a lwelad 5la weld wahed,"One child, if only there were three or four children, left just one child."
ولد واحد كون غير كانو تلاتة ولا ربعة لولاد خلا ولد واحد,weld wahed kon ghir kano tlata wla rb3a lwelad khla weld wahed,"One child, if only there were three or four children, left just one child."
دوز عمرو كلو ف طليان,dewz 3amro kolo f talyan,He spent his whole life in Italy.
ولدو صغير,wldo sghir,His little son.
دار كسيدة هادي تلت شهور و تهرسات رجلو,dar ksida hadi telt chehour w thersat rjlo,"He had an accident three months ago, and his leg got broken."
دار كسيدة هادي تلت شهور و تهرسات رجلو,dar ksida hadi telt shehour w thersat rjlo,"He had an accident three months ago, and his leg got broken."
منتبهوش ل شنو طرا ليه من الداخل مشافو والو طيحان ديالو طرطق,mntabhosh l shno tra lih mn eddakhel mshafou walou ti7an dialo trte9,They didn't notice what happened to him inside; they saw nothing of his collapse or breakdown.
منتبهوش ل شنو طرا ليه من الداخل مشافو والو طيحان ديالو طرطق,mntabhoch l chno tra lih mn edda5el mchafou walou ti7an dialo trte9,They didn't notice what happened to him inside; they saw nothing of his collapse or breakdown.
منتبهوش ل شنو طرا ليه من الداخل مشافو والو طيحان ديالو طرطق,mntabhoch l chno tra lih mn edda5el mchafou walou ti7an dialo trteq,They didn't notice what happened to him inside; they saw nothing of his collapse or breakdown.
منتبهوش ل شنو طرا ليه من الداخل مشافو والو طيحان ديالو طرطق,mntabhoch l chno tra lih mn edda5el mchafou walou tihan dialo trte9,They didn't notice what happened to him inside; they saw nothing of his collapse or breakdown.
منتبهوش ل شنو طرا ليه من الداخل مشافو والو طيحان ديالو طرطق,mntabhoch l chno tra lih mn edda5el mchafou walou tihan dialo trteq,They didn't notice what happened to him inside; they saw nothing of his collapse or breakdown.
منتبهوش ل شنو طرا ليه من الداخل مشافو والو طيحان ديالو طرطق,mntabhoch l chno tra lih mn eddakhel mchafou walou ti7an dialo trte9,They didn't notice what happened to him inside; they saw nothing of his collapse or breakdown.
منتبهوش ل شنو طرا ليه من الداخل مشافو والو طيحان ديالو طرطق,mntabhoch l chno tra lih mn eddakhel mchafou walou ti7an dialo trteq,They didn't notice what happened to him inside; they saw nothing of his collapse or breakdown.
منتبهوش ل شنو طرا ليه من الداخل مشافو والو طيحان ديالو طرطق,mntabhoch l chno tra lih mn eddakhel mchafou walou tihan dialo trte9,They didn't notice what happened to him inside; they saw nothing of his collapse or breakdown.
منتبهوش ل شنو طرا ليه من الداخل مشافو والو طيحان ديالو طرطق,mntabhoch l chno tra lih mn eddakhel mchafou walou tihan dialo trteq,They didn't notice what happened to him inside; they saw nothing of his collapse or breakdown.
منتبهوش ل شنو طرا ليه من الداخل مشافو والو طيحان ديالو طرطق,mntabhosh l shno tra lih mn edda5el mshafou walou ti7an dialo trte9,They didn't notice what happened to him inside; they saw nothing of his collapse or breakdown.
منتبهوش ل شنو طرا ليه من الداخل مشافو والو طيحان ديالو طرطق,mntabhosh l shno tra lih mn edda5el mshafou walou ti7an dialo trteq,They didn't notice what happened to him inside; they saw nothing of his collapse or breakdown.
منتبهوش ل شنو طرا ليه من الداخل مشافو والو طيحان ديالو طرطق,mntabhosh l shno tra lih mn edda5el mshafou walou tihan dialo trte9,They didn't notice what happened to him inside; they saw nothing of his collapse or breakdown.
منتبهوش ل شنو طرا ليه من الداخل مشافو والو طيحان ديالو طرطق,mntabhosh l shno tra lih mn edda5el mshafou walou tihan dialo trteq,They didn't notice what happened to him inside; they saw nothing of his collapse or breakdown.
منتبهوش ل شنو طرا ليه من الداخل مشافو والو طيحان ديالو طرطق,mntabhosh l shno tra lih mn eddakhel mshafou walou ti7an dialo trteq,They didn't notice what happened to him inside; they saw nothing of his collapse or breakdown.
منتبهوش ل شنو طرا ليه من الداخل مشافو والو طيحان ديالو طرطق,mntabhosh l shno tra lih mn eddakhel mshafou walou tihan dialo trte9,They didn't notice what happened to him inside; they saw nothing of his collapse or breakdown.
منتبهوش ل شنو طرا ليه من الداخل مشافو والو طيحان ديالو طرطق,mntabhosh l shno tra lih mn eddakhel mshafou walou tihan dialo trteq,They didn't notice what happened to him inside; they saw nothing of his collapse or breakdown.
دخل السبيطار نهار لخميس و مات نهار الجمعة الله يرحمو,d5el lsbitar nhar l5mis w mat nhar jem3a allah yre7mo,"He entered the hospital on Thursday and passed away on Friday, may God have mercy on him."
