Darija (Arabic),Darija (Arabizi),English
من جيهتي، كانخاطاط نمشي عند صحابي ليكايعيشو تما,"mn jihti, kan5a6a6 nmchi 3nd shabi likay3ichu tma","As for me, I plan to visit my friends who live there."
من جيهتي، كانخاطاط نمشي عند صحابي ليكايعيشو تما,"mn jihti, kan5a6a6 nmshi 3nd s7abi likay3ichu tma","As for me, I plan to visit my friends who live there."
من جيهتي، كانخاطاط نمشي عند صحابي ليكايعيشو تما,"mn jihti, kan5a6a6 nmshi 3nd s7abi likay3ishu tma","As for me, I plan to visit my friends who live there."
من جيهتي، كانخاطاط نمشي عند صحابي ليكايعيشو تما,"mn jihti, kan5a6a6 nmshi 3nd shabi likay3ichu tma","As for me, I plan to visit my friends who live there."
من جيهتي، كانخاطاط نمشي عند صحابي ليكايعيشو تما,"mn jihti, kan5a6a6 nmshi 3nd shabi likay3ishu tma","As for me, I plan to visit my friends who live there."
من جيهتي، كانخاطاط نمشي عند صحابي ليكايعيشو تما,"mn jihti, kankha6a6 nmchi 3nd s7abi likay3ichu tma","As for me, I plan to visit my friends who live there."
من جيهتي، كانخاطاط نمشي عند صحابي ليكايعيشو تما,"mn jihti, kankha6a6 nmchi 3nd shabi likay3ichu tma","As for me, I plan to visit my friends who live there."
من جيهتي، كانخاطاط نمشي عند صحابي ليكايعيشو تما,"mn jihti, kankha6a6 nmshi 3nd s7abi likay3ishu tma","As for me, I plan to visit my friends who live there."
من جيهتي، كانخاطاط نمشي عند صحابي ليكايعيشو تما,"mn jihti, kankha6a6 nmshi 3nd shabi likay3ichu tma","As for me, I plan to visit my friends who live there."
من جيهتي، كانخاطاط نمشي عند صحابي ليكايعيشو تما,"mn jihti, kankha6a6 nmshi 3nd shabi likay3ishu tma","As for me, I plan to visit my friends who live there."
لهاداف هووا اوالان نشوفهوم,lhaadaf howwa awalan nchoufhoum,"For this reason, we will first see them."
لهاداف هووا اوالان نشوفهوم,lhaadaf howwa awalan nshoufhoum,"For this reason, we will first see them."
نستافدو من لمدينا و داكشي لي تقدر تعطي,nstafdo mn lmdina w dakchi li t9dr t3ti,We benefit from the city and what it can offer.
نستافدو من لمدينا و داكشي لي تقدر تعطي,nstafdo mn lmdina w dakchi li tqdr t3ti,We benefit from the city and what it can offer.
نستافدو من لمدينا و داكشي لي تقدر تعطي,nstafdo mn lmdina w dakshi li t9dr t3ti,We benefit from the city and what it can offer.
نستافدو من لمدينا و داكشي لي تقدر تعطي,nstafdo mn lmdina w dakshi li tqdr t3ti,We benefit from the city and what it can offer.
شوكران ملي هدرتي معايا و هدنتيني,choukran mlli hdarti m3aya w hdnitini,Thank you for talking to me and calming me down.
شوكران ملي هدرتي معايا و هدنتيني,shoukran mlli hdarti m3aya w hdnitini,Thank you for talking to me and calming me down.
عوتلا ساعيدا!,3awtla sa3ida!,Happy hour!
كانتمانا ليك ريحلا زوينا تا هييا,kantmana lik rihla zwina ta hiya.,I wish you a nice trip too.
ستامتاع معا بنتك,stamta3 m3a bentek,"Oh, of course."
كايڭولو طاياران هووا اكتار واسءيل ناقل لي ءامينا، كيف كاتعارفو,"kaygoulo tayaran howa aktar wasayl naql li amina, kif kat3arfo","They say airplanes are among the safest means of transport, as you know."
ماتخافوش بزاف,matkhafouch bzaf,Don't worry too much.
ماتخافوش بزاف,mat5afouch bzaf,Don't worry too much.
ماتخافوش بزاف,mat5afoush bzaf,Don't worry too much.
ماتخافوش بزاف,matkhafoush bzaf,Don't worry too much.
اه عرافت,ah 3raft,"Oh, I knew."
والاكين كيف كاتعراف، تكون ماتواتار ف طيارات ماشي حاجا عاقلانييا,"wlakayn kif kat3raf, tkoun matwatir f tayarat mashi 7aja 3aqlaniya","But as you know, turbulence in airplanes is not something rational."
والاكين كيف كاتعراف، تكون ماتواتار ف طيارات ماشي حاجا عاقلانييا,"wlakayn kif kat3raf, tkoun matwatir f tayarat machi 7aja 3aqlaniya","But as you know, turbulence in airplanes is not something rational."
والاكين كيف كاتعراف، تكون ماتواتار ف طيارات ماشي حاجا عاقلانييا,"wlakayn kif kat3raf, tkoun matwatir f tayarat machi haja 3aqlaniya","But as you know, turbulence in airplanes is not something rational."
والاكين كيف كاتعراف، تكون ماتواتار ف طيارات ماشي حاجا عاقلانييا,"wlakayn kif kat3raf, tkoun matwatir f tayarat mashi haja 3aqlaniya","But as you know, turbulence in airplanes is not something rational."
كاينا شي حاجا ماشي طابيعييا ف جيسم كبير و تقيل لهاد داراجا معلق فسما,kayna chi 7aja machi tabi3iya f jism kbir w tqil lhad daraja m3alleq f sama,There is something unnatural in a large and heavy body hanging in the sky.
كاينا شي حاجا ماشي طابيعييا ف جيسم كبير و تقيل لهاد داراجا معلق فسما,kayna chi haja machi tabi3iya f jism kbir w tqil lhad daraja m3alleq f sama,There is something unnatural in a large and heavy body hanging in the sky.
كاينا شي حاجا ماشي طابيعييا ف جيسم كبير و تقيل لهاد داراجا معلق فسما,kayna shi 7aja mashi tabi3iya f jism kbir w tqil lhad daraja m3alleq f sama,There is something unnatural in a large and heavy body hanging in the sky.
كاينا شي حاجا ماشي طابيعييا ف جيسم كبير و تقيل لهاد داراجا معلق فسما,kayna shi haja mashi tabi3iya f jism kbir w tqil lhad daraja m3alleq f sama,There is something unnatural in a large and heavy body hanging in the sky.
علا رتيفاع 10 اميال فوق ساتح لءارض,3la rtifa3 10 amyal fou9 sa7t l2ard.,About 10 miles above the Earth's surface.
علا رتيفاع 10 اميال فوق ساتح لءارض,3la rtifa3 10 amyal fou9 saht l2ard.,About 10 miles above the Earth's surface.
علا رتيفاع 10 اميال فوق ساتح لءارض,3la rtifa3 10 amyal fouq sa7t l2ard.,About 10 miles above the Earth's surface.
علا رتيفاع 10 اميال فوق ساتح لءارض,3la rtifa3 10 amyal fouq saht l2ard.,About 10 miles above the Earth's surface.
واخا، تخايال نهار يوالي سافار لفاضاء تيجاري,"wa5a, t5ayal nhar ywali safar lfada2 tijari","Alright, imagine a day when traveling to space becomes commercial."
واخا، تخايال نهار يوالي سافار لفاضاء تيجاري,"wakha, tkhayal nhar ywali safar lfada2 tijari","Alright, imagine a day when traveling to space becomes commercial."
غادي يكون صدما بنسبا ليك، اولا لا؟,"ghadi ykoun sadma bnisba lik, awla la?",Will it be a shock for you or not?
اه، اه، ڭولييا عليها,"ah, ah, gouliliya 3liha","Ah, ah, tell me about it."
والاكين فنافس لواقت، تبعد علا لءارض، بلا جاديبييا، لءامر مختالف,"w lakin f nafs lwa9t, tba3d 3la l2ard, bla jadibiyya, l2amr mokhtalef","However, in the competition of time, it moves away from the ground, without gravity, the matter is different."
والاكين فنافس لواقت، تبعد علا لءارض، بلا جاديبييا، لءامر مختالف,"w lakin f nafs lwa9t, tba3d 3la l2ard, bla jadibiyya, l2amr mo5talef","However, in the competition of time, it moves away from the ground, without gravity, the matter is different."
والاكين فنافس لواقت، تبعد علا لءارض، بلا جاديبييا، لءامر مختالف,"w lakin f nafs lwaqt, tba3d 3la l2ard, bla jadibiyya, l2amr mo5talef","However, in the competition of time, it moves away from the ground, without gravity, the matter is different."
والاكين فنافس لواقت، تبعد علا لءارض، بلا جاديبييا، لءامر مختالف,"w lakin f nafs lwaqt, tba3d 3la l2ard, bla jadibiyya, l2amr mokhtalef","However, in the competition of time, it moves away from the ground, without gravity, the matter is different."
ماغديش نهارو حيت ماكاينش اصلان لفوق التحت,maghadich nharo 7it makaynch aslan lfo9 lte7t,"""I won't fix it because there's no foundation at all."""
ماغديش نهارو حيت ماكاينش اصلان لفوق التحت,maghadich nharo 7it makaynch aslan lfoq lte7t,"""I won't fix it because there's no foundation at all."""
ماغديش نهارو حيت ماكاينش اصلان لفوق التحت,maghadich nharo hit makaynch aslan lfo9 lteht,"""I won't fix it because there's no foundation at all."""
ماغديش نهارو حيت ماكاينش اصلان لفوق التحت,maghadich nharo hit makaynch aslan lfoq lteht,"""I won't fix it because there's no foundation at all."""
ماغديش نهارو حيت ماكاينش اصلان لفوق التحت,maghadish nharo 7it makaynsh aslan lfo9 lte7t,"""I won't fix it because there's no foundation at all."""
ماغديش نهارو حيت ماكاينش اصلان لفوق التحت,maghadish nharo 7it makaynsh aslan lfoq lte7t,"""I won't fix it because there's no foundation at all."""
ماغديش نهارو حيت ماكاينش اصلان لفوق التحت,maghadish nharo hit makaynsh aslan lfo9 lteht,"""I won't fix it because there's no foundation at all."""
ماغديش نهارو حيت ماكاينش اصلان لفوق التحت,maghadish nharo hit makaynsh aslan lfoq lteht,"""I won't fix it because there's no foundation at all."""
لا، فل فاضاء ، فلواقيع ، هيا بحال لغواصا,"la, fel fada2, felwa9i3, hiya b7al lghwasa.","No, it's in the light, in reality, it's like diving."
لا، فل فاضاء ، فلواقيع ، هيا بحال لغواصا,"la, fel fada2, felwa9i3, hiya bhal lghwasa.","No, it's in the light, in reality, it's like diving."
لا، فل فاضاء ، فلواقيع ، هيا بحال لغواصا,"la, fel fada2, felwaqi3, hiya b7al lghwasa.","No, it's in the light, in reality, it's like diving."
لا، فل فاضاء ، فلواقيع ، هيا بحال لغواصا,"la, fel fada2, felwaqi3, hiya bhal lghwasa.","No, it's in the light, in reality, it's like diving."
خاس سافينا ديال لفاضاء قاسحا,khas safina dial lfada2 9as7a,We need a tough spaceship.
خاس سافينا ديال لفاضاء قاسحا,5as safina dial lfada2 9as7a,We need a tough spaceship.
خاس سافينا ديال لفاضاء قاسحا,5as safina dial lfada2 9asha,We need a tough spaceship.
خاس سافينا ديال لفاضاء قاسحا,5as safina dial lfada2 qas7a,We need a tough spaceship.
خاس سافينا ديال لفاضاء قاسحا,5as safina dial lfada2 qasha,We need a tough spaceship.
خاس سافينا ديال لفاضاء قاسحا,khas safina dial lfada2 9asha,We need a tough spaceship.
خاس سافينا ديال لفاضاء قاسحا,khas safina dial lfada2 qas7a,We need a tough spaceship.
خاس سافينا ديال لفاضاء قاسحا,khas safina dial lfada2 qasha,We need a tough spaceship.
حيت الا كان شي توقب فلهايكال، راه موحتامال نموتو قاريبان,"7it ila kan chi to9ob flhaykal, rah mo7tamal nmoto qariban","Because if there is a flaw in the structure, we might die soon."
حيت الا كان شي توقب فلهايكال، راه موحتامال نموتو قاريبان,"7it ila kan chi toqob flhaykal, rah mo7tamal nmoto qariban","Because if there is a flaw in the structure, we might die soon."
حيت الا كان شي توقب فلهايكال، راه موحتامال نموتو قاريبان,"7it ila kan shi to9ob flhaykal, rah mo7tamal nmoto qariban","Because if there is a flaw in the structure, we might die soon."
حيت الا كان شي توقب فلهايكال، راه موحتامال نموتو قاريبان,"7it ila kan shi toqob flhaykal, rah mo7tamal nmoto qariban","Because if there is a flaw in the structure, we might die soon."
حيت الا كان شي توقب فلهايكال، راه موحتامال نموتو قاريبان,"hit ila kan chi to9ob flhaykal, rah mohtamal nmoto qariban","Because if there is a flaw in the structure, we might die soon."
